anime_id,anime_url,title,synopsis,genres,type,studio,aired_date,episodes,members,rating_class
85008,https://myanimelist.net85008,Anime Legend Chronicles Vol. 10111,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 94],"Action, Supernatural, Thriller",OVA,Studio_Alpha_313,"Jun 26, 2008",4.0,22138,Low
35637,https://myanimelist.net35637,Anime Legend Chronicles Vol. 10112,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 65]","Fantasy, Action",TV,Studio_Alpha_23,"Jun 28, 2000",17.0,13562,Low
19652,https://myanimelist.net19652,Anime Legend Chronicles Vol. 10113,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 98]","Action, Thriller, Slice of Life, Drama",Special,Studio_Alpha_20,"Jan 01, 1994",18.0,5974,Low
28839,https://myanimelist.net28839,Anime Legend Chronicles Vol. 10114,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 74],"Supernatural, Romance, Sci-Fi",TV,Studio_Alpha_94,"Jul 29, 1997",24.0,33890,High
47681,https://myanimelist.net47681,Anime Legend Chronicles Vol. 10115,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 92],"Supernatural, Fantasy, Comedy",TV,Studio_Alpha_233,"Mar 19, 2004",21.0,9593,High
80297,https://myanimelist.net80297,Anime Legend Chronicles Vol. 10116,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 48],"Sci-Fi, Comedy",OVA,Studio_Alpha_137,2002-07-04,7.0,2561,Low
42851,https://myanimelist.net42851,Anime Legend Chronicles Vol. 10117,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 53]","Slice of Life, Romance, Sci-Fi, Drama",TV,Studio_Alpha_349,Aug 2021,15.0,1588,Low
12069,https://myanimelist.net12069,Anime Legend Chronicles Vol. 10118,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 75]","Sci-Fi, Romance, Fantasy",TV,Studio_Alpha_218,Sep 2018,23.0,3124,Low
42533,https://myanimelist.net42533,Anime Legend Chronicles Vol. 10119,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 90]","Comedy, Thriller, Slice of Life",TV,A-1 Pictures,Dec 2015,2.0,2780,Low
88433,https://myanimelist.net88433,Anime Legend Chronicles Vol. 10120,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 92]","Sci-Fi, Action, Adventure, Fantasy",OVA,Ufotable,"Jun 27, 2002",16.0,38958,Low
9883,https://myanimelist.net9883,Anime Legend Chronicles Vol. 10121,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 46]","Comedy, Sci-Fi",Movie,Studio_Alpha_155,2010-11-08,17.0,15785,Low
48214,https://myanimelist.net48214,Anime Legend Chronicles Vol. 10122,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 67],"Romance, Slice of Life",OVA,A-1 Pictures,Sep 2014,7.0,3469,Low
17083,https://myanimelist.net17083,Anime Legend Chronicles Vol. 10123,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 74]","Thriller, Fantasy, Comedy",TV,Studio_Alpha_88,2006-10-11,15.0,270,Low
27001,https://myanimelist.net27001,Anime Legend Chronicles Vol. 10124,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 14],"Comedy, Adventure",OVA,Studio_Alpha_80,"Mar 17, 1993",17.0,2940,Low
9053,https://myanimelist.net9053,Anime Legend Chronicles Vol. 10125,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 21],"Romance, Action, Sci-Fi, Adventure",TV,Studio_Alpha_24,"Apr 13, 1995",32.0,14183,Low
85155,https://myanimelist.net85155,Anime Legend Chronicles Vol. 10126,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 32],"Supernatural, Adventure",TV,Toei Animation,"Mar 25, 2010",12.0,29192,High
74683,https://myanimelist.net74683,Anime Legend Chronicles Vol. 10127,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 79],"Thriller, Supernatural, Slice of Life",TV,Studio_Alpha_237,2015-08-16,46.0,1886,Low
73563,https://myanimelist.net73563,Anime Legend Chronicles Vol. 10128,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 67],Fantasy,Special,Studio_Alpha_139,2013-12-13,8.0,29239,Low
47872,https://myanimelist.net47872,Anime Legend Chronicles Vol. 10129,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 71],"Action, Drama",TV,A-1 Pictures,2001-10-16,2.0,18528,Low
81825,https://myanimelist.net81825,Anime Legend Chronicles Vol. 10130,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 79],"Slice of Life, Thriller, Supernatural",OVA,Studio_Alpha_293,1995-06-06,18.0,10797,Low
25186,https://myanimelist.net25186,Anime Legend Chronicles Vol. 10131,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 13],"Adventure, Comedy",Special,Studio_Alpha_171,Oct 2011,12.0,26904,Low
3819,https://myanimelist.net3819,Anime Legend Chronicles Vol. 10132,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 67]","Action, Fantasy, Drama",TV,Studio_Alpha_148,2013-05-19,10.0,72653,Low
83602,https://myanimelist.net83602,Anime Legend Chronicles Vol. 10133,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 58],"Drama, Romance, Comedy, Supernatural",OVA,Studio Pierrot,1990-11-06,14.0,24643,Low
74578,https://myanimelist.net74578,Anime Legend Chronicles Vol. 10134,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 88]","Adventure, Slice of Life",TV,,"Mar 01, 2020",12.0,4890,Low
61559,https://myanimelist.net61559,Anime Legend Chronicles Vol. 10135,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 90]","Sci-Fi, Drama, Supernatural",TV,Studio_Alpha_134,"Jun 24, 2013",13.0,1902,Low
77978,https://myanimelist.net77978,Anime Legend Chronicles Vol. 10136,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 73],"Drama, Fantasy, Slice of Life, Thriller",Movie,Studio_Alpha_219,2017-07-07,21.0,104648,Low
53847,https://myanimelist.net53847,Anime Legend Chronicles Vol. 10137,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 78]","Drama, Action, Romance, Comedy",Movie,Studio_Alpha_184,"Mar 02, 1992",9.0,19807,Low
34296,https://myanimelist.net34296,Anime Legend Chronicles Vol. 10138,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 59],"Supernatural, Comedy, Slice of Life",TV,Studio_Alpha_130,Oct 1999,,36998,High
42434,https://myanimelist.net42434,Anime Legend Chronicles Vol. 10139,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 29]","Sci-Fi, Fantasy, Romance, Slice of Life",TV,Studio_Alpha_194,1993-07-30,14.0,15982,Low
48681,https://myanimelist.net48681,Anime Legend Chronicles Vol. 10140,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 83]",Sci-Fi,TV,Studio_Alpha_21,Apr 1991,18.0,39039,Low
24529,https://myanimelist.net24529,Anime Legend Chronicles Vol. 10141,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 74],"Drama, Action, Thriller, Sci-Fi",TV,Bones,Apr 2014,20.0,21245,Low
73021,https://myanimelist.net73021,Anime Legend Chronicles Vol. 10142,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 29],"Supernatural, Sci-Fi, Adventure, Comedy",TV,Toei Animation,1991-07-23,29.0,75712,Low
91264,https://myanimelist.net91264,Anime Legend Chronicles Vol. 10143,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 50],"Comedy, Supernatural, Drama",Movie,Studio_Alpha_147,Apr 1997,31.0,709,Low
9743,https://myanimelist.net9743,Anime Legend Chronicles Vol. 10144,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 83]","Supernatural, Slice of Life, Romance, Action",TV,Studio_Alpha_173,"Mar 02, 2010",7.0,35705,Low
26173,https://myanimelist.net26173,Anime Legend Chronicles Vol. 10145,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 73],Slice of Life,Movie,Studio_Alpha_136,2015-09-27,12.0,893,Low
50163,https://myanimelist.net50163,Anime Legend Chronicles Vol. 10146,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 92]","Action, Sci-Fi, Romance",TV,Studio_Alpha_10,"Jun 24, 2003",18.0,41528,Low
81241,https://myanimelist.net81241,Anime Legend Chronicles Vol. 10147,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 50]",Adventure,Movie,Studio_Alpha_127,1997-03-13,15.0,8116,Low
14765,https://myanimelist.net14765,Anime Legend Chronicles Vol. 10148,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 10]","Sci-Fi, Thriller, Adventure",TV,,Mar 2021,15.0,5674,Low
70797,https://myanimelist.net70797,Anime Legend Chronicles Vol. 10149,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 92],Slice of Life,TV,Studio_Alpha_233,"Oct 22, 1996",11.0,12095,High
33984,https://myanimelist.net33984,Anime Legend Chronicles Vol. 10150,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 97],"Thriller, Supernatural, Adventure",OVA,Studio_Alpha_264,"Jul 18, 1997",34.0,67000,Low
29558,https://myanimelist.net29558,Anime Legend Chronicles Vol. 10151,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 57],"Thriller, Romance, Adventure, Action",Movie,Studio_Alpha_49,"Nov 12, 2002",19.0,9038,Low
4095,https://myanimelist.net4095,Anime Legend Chronicles Vol. 10152,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 99]","Supernatural, Thriller, Action",TV,Studio_Alpha_295,"Apr 19, 2000",13.0,5668,Low
13266,https://myanimelist.net13266,Anime Legend Chronicles Vol. 10153,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 13],Slice of Life,OVA,Studio_Alpha_238,May 1996,9.0,448552,Low
31153,https://myanimelist.net31153,Anime Legend Chronicles Vol. 10154,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 59],Supernatural,TV,Studio Pierrot,"Mar 19, 1999",12.0,836,Low
24996,https://myanimelist.net24996,Anime Legend Chronicles Vol. 10155,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 89],"Comedy, Slice of Life, Action, Romance",TV,Studio_Alpha_286,Apr 2016,23.0,11071,High
37226,https://myanimelist.net37226,Anime Legend Chronicles Vol. 10156,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 97],Comedy,TV,Studio_Alpha_165,Aug 2010,18.0,15482,Low
55809,https://myanimelist.net55809,Anime Legend Chronicles Vol. 10157,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 82],"Supernatural, Drama, Adventure, Comedy",TV,Studio_Alpha_267,Jul 1992,30.0,10950,Low
40844,https://myanimelist.net40844,Anime Legend Chronicles Vol. 10158,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 13]","Comedy, Fantasy, Thriller, Action",Special,Studio_Alpha_77,Feb 1994,30.0,7701,Low
86438,https://myanimelist.net86438,Anime Legend Chronicles Vol. 10159,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 31]","Action, Sci-Fi, Adventure, Romance",TV,Studio_Alpha_109,1998-03-06,30.0,976,Low
44711,https://myanimelist.net44711,Anime Legend Chronicles Vol. 10160,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 79],Romance,TV,Studio_Alpha_45,"Aug 19, 2014",15.0,47590,High
11240,https://myanimelist.net11240,Anime Legend Chronicles Vol. 10161,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 53],"Romance, Action, Sci-Fi, Comedy",TV,Studio_Alpha_160,"Jul 23, 1994",23.0,14232,Low
84069,https://myanimelist.net84069,Anime Legend Chronicles Vol. 10162,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 44],"Sci-Fi, Comedy",OVA,Studio_Alpha_227,1999-01-03,,626,Low
