age,nationality,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,growth_dynamic,growth_percentage,avg_minutes_per_match,goals_per_90,assists_per_90,total_contributions,points_per_90,contract_expiry,contract_ration,career_phase,player_role_cluster,investment_class
23,7,2,71,87,1,1,21,3877,20.56,3,0,1,16,22.535211267605636,3877.0,0.023213825122517413,0.48749032757286564,22,0.510704152695383,26,0.13043478260869565,3,1,3
21,6,3,90,97,14,27,3,459,142.33,1,0,2,7,7.777777777777778,32.785714285714285,5.294117647058823,0.5882352941176471,30,5.882352941176471,22,0.047619047619047616,0,2,0
17,7,1,84,82,20,1,14,1405,14.77,2,0,2,2,-2.380952380952381,70.25,0.06405693950177936,0.896797153024911,15,0.9608540925266904,19,0.11764705882352941,0,1,2
29,6,7,75,97,23,21,19,4095,4.09,4,0,1,22,29.333333333333332,178.04347826086956,0.46153846153846156,0.4175824175824176,40,0.8791208791208791,33,0.13793103448275862,1,1,1
37,7,6,73,71,49,6,11,2036,138.65,5,0,0,2,-2.73972602739726,41.55102040816327,0.26522593320235754,0.4862475442043222,17,0.7514734774066798,42,0.13513513513513514,1,2,2
34,5,0,72,92,16,3,19,2677,98.93,5,0,1,20,27.77777777777778,167.3125,0.10085917071348525,0.6387747478520732,22,0.7396339185655585,39,0.14705882352941177,1,1,3
29,4,5,66,65,46,37,21,1744,125.9,4,0,1,1,-1.5151515151515151,37.91304347826087,1.9094036697247707,1.0837155963302754,58,2.993119266055046,33,0.13793103448275862,1,2,2
37,2,7,71,98,51,38,22,2983,69.2,5,0,0,27,38.028169014084504,58.490196078431374,1.1464968152866242,0.6637613141133087,60,1.810258129399933,42,0.13513513513513514,1,2,3
37,6,6,63,83,51,19,20,2358,2.49,2,0,1,20,31.746031746031743,46.23529411764706,0.7251908396946564,0.7633587786259541,39,1.4885496183206106,39,0.05405405405405406,2,2,1
34,5,4,61,95,8,5,9,1231,59.92,5,0,1,34,55.73770491803278,153.875,0.3655564581640942,0.6580016246953696,14,1.023558082859464,39,0.14705882352941177,1,1,3
21,6,0,94,77,34,8,23,1177,109.66,4,1,2,17,-18.085106382978726,34.61764705882353,0.6117247238742566,1.7587085811384877,31,2.370433305012744,25,0.19047619047619047,3,2,2
29,7,8,62,88,19,30,15,761,41.01,0,0,2,26,41.935483870967744,40.05263157894737,3.54796320630749,1.773981603153745,45,5.321944809461235,29,0.0,2,2,3
20,1,3,63,69,18,25,22,2354,123.96,5,1,0,6,9.523809523809524,130.77777777777777,0.9558198810535259,0.8411214953271028,47,1.7969413763806286,25,0.25,3,1,2
33,6,7,71,87,17,35,7,3726,143.09,4,0,2,16,22.535211267605636,219.1764705882353,0.8454106280193237,0.16908212560386474,42,1.0144927536231885,37,0.12121212121212122,1,1,3
19,5,1,78,83,19,25,19,1543,82.04,0,0,0,5,6.41025641025641,81.21052631578948,1.458198314970836,1.1082307193778353,44,2.5664290343486713,19,0.0,0,1,2
33,7,4,69,65,29,27,7,3677,157.69,5,0,0,4,-5.797101449275362,126.79310344827586,0.6608648354636932,0.17133532771280935,34,0.8322001631765027,38,0.15151515151515152,1,1,2
27,0,4,60,97,39,4,5,1933,153.94,5,0,2,37,61.66666666666667,49.56410256410256,0.18623900672529747,0.23279875840662181,9,0.41903776513191926,32,0.18518518518518517,3,2,3
37,7,7,76,97,0,9,2,3168,158.11,4,0,1,21,27.631578947368425,0.0,0.2556818181818182,0.05681818181818182,11,0.3125,41,0.10810810810810811,1,0,1
36,4,2,75,96,23,17,7,3561,119.16,3,0,2,21,28.000000000000004,154.82608695652175,0.4296545914069082,0.17691659646166807,24,0.6065711878685762,39,0.08333333333333333,1,1,1
39,2,4,68,92,23,14,22,4102,55.21,3,0,1,24,35.294117647058826,178.34782608695653,0.30716723549488056,0.4826913700633837,36,0.7898586055582643,42,0.07692307692307693,1,1,3
37,0,6,68,76,46,32,9,3857,86.88,1,0,1,8,11.76470588235294,83.84782608695652,0.7466943220119263,0.2100077780658543,41,0.9567021000777807,38,0.02702702702702703,2,1,2
20,4,5,68,73,18,4,4,4017,128.04,3,1,2,5,7.352941176470589,223.16666666666666,0.08961911874533234,0.08961911874533234,8,0.17923823749066467,23,0.15,3,1,2
18,4,3,71,75,29,36,10,4444,38.3,2,0,0,4,5.633802816901409,153.24137931034483,0.7290729072907292,0.20252025202520252,46,0.9315931593159316,20,0.1111111111111111,0,1,2
36,4,4,74,97,25,39,3,2964,133.12,1,1,1,23,31.08108108108108,118.56,1.1842105263157894,0.09109311740890688,42,1.2753036437246963,37,0.027777777777777776,2,1,3
32,1,6,61,83,41,21,16,1030,98.88,3,0,1,22,36.0655737704918,25.121951219512194,1.8349514563106797,1.3980582524271845,37,3.233009708737864,35,0.09375,1,0,1
34,4,0,70,98,43,21,2,2547,17.74,0,0,2,28,40.0,59.23255813953488,0.7420494699646643,0.0706713780918728,23,0.8127208480565371,34,0.0,2,2,3
24,1,0,70,71,37,21,17,2522,100.53,4,1,1,1,1.4285714285714286,68.16216216216216,0.7494052339413164,0.6066613798572562,38,1.3560666137985726,28,0.16666666666666666,3,2,2
19,4,3,67,95,28,14,7,1875,12.49,3,1,1,28,41.7910447761194,66.96428571428571,0.672,0.336,21,1.008,22,0.15789473684210525,3,2,3
25,3,2,91,66,12,16,23,589,3.07,0,1,2,25,-27.472527472527474,49.083333333333336,2.4448217317487266,3.5144312393887946,39,5.959252971137521,25,0.0,0,2,2
36,5,1,65,83,3,27,11,2280,160.19,1,0,1,18,27.692307692307693,760.0,1.0657894736842106,0.4342105263157895,38,1.5,37,0.027777777777777776,2,1,1
22,0,3,79,96,44,21,20,3101,88.44,4,0,1,17,21.518987341772153,70.47727272727273,0.6094808126410836,0.5804579168010319,41,1.1899387294421155,26,0.18181818181818182,3,1,1
26,3,8,94,74,16,20,15,2414,98.02,3,0,0,20,-21.27659574468085,150.875,0.7456503728251864,0.5592377796188898,35,1.3048881524440763,29,0.11538461538461539,3,1,2
37,4,2,67,72,32,16,13,3897,50.75,1,0,2,5,7.462686567164178,121.78125,0.3695150115473441,0.30023094688221713,29,0.6697459584295612,38,0.02702702702702703,2,1,2
26,0,4,93,90,4,4,20,3678,97.92,3,1,1,3,-3.225806451612903,919.5,0.09787928221859706,0.4893964110929854,24,0.5872756933115824,29,0.11538461538461539,3,1,0
29,0,3,78,94,27,17,15,1843,30.81,1,0,2,16,20.51282051282051,68.25925925925925,0.8301682040151926,0.7325013564839935,32,1.562669560499186,30,0.034482758620689655,2,2,1
33,6,0,66,75,23,16,3,4151,134.34,3,1,1,9,13.636363636363635,180.47826086956522,0.34690436039508554,0.06504456757407853,19,0.4119489279691641,36,0.09090909090909091,1,1,2
25,2,6,90,84,16,3,0,1938,148.29,0,0,0,6,-6.666666666666667,121.125,0.1393188854489164,0.0,3,0.1393188854489164,25,0.0,0,1,2
33,3,3,77,84,49,6,0,2194,154.13,2,0,1,7,9.090909090909092,44.775510204081634,0.24612579762989975,0.0,6,0.24612579762989975,35,0.06060606060606061,2,2,2
25,2,2,73,73,38,24,21,4459,19.64,0,0,0,0,0.0,117.34210526315789,0.48441354563803546,0.42386185243328095,45,0.9082753980713164,25,0.0,0,1,2
25,0,8,76,72,47,36,14,252,100.62,4,1,0,4,-5.263157894736842,5.361702127659575,12.857142857142856,5.0,50,17.857142857142858,29,0.16,3,0,2
17,1,6,68,79,39,39,19,1466,145.67,3,1,2,11,16.176470588235293,37.58974358974359,2.3942701227830834,1.1664392905866303,58,3.5607094133697137,20,0.17647058823529413,3,2,2
18,0,5,79,98,43,39,19,735,23.51,2,0,1,19,24.050632911392405,17.093023255813954,4.775510204081632,2.326530612244898,58,7.10204081632653,20,0.1111111111111111,0,0,1
32,2,8,87,88,45,8,2,339,18.36,2,0,0,1,1.1494252873563218,7.533333333333333,2.1238938053097343,0.5309734513274336,10,2.6548672566371683,34,0.0625,2,0,0
17,3,4,79,97,50,18,13,3587,147.14,4,0,1,18,22.78481012658228,71.74,0.45163088932255363,0.3261778645107332,31,0.777808753833287,21,0.23529411764705882,3,1,1
26,4,3,86,91,10,8,8,1376,143.51,4,0,1,5,5.813953488372093,137.6,0.5232558139534884,0.5232558139534884,16,1.0465116279069768,30,0.15384615384615385,3,1,0
34,6,3,67,85,11,22,18,704,81.04,2,0,1,18,26.865671641791046,64.0,2.8125,2.3011363636363638,40,5.113636363636363,36,0.058823529411764705,2,2,3
24,6,7,91,69,12,30,7,3724,20.19,4,0,2,22,-24.175824175824175,310.3333333333333,0.7250268528464018,0.16917293233082706,37,0.8941997851772289,28,0.16666666666666666,3,1,2
37,6,0,60,85,7,31,1,4418,93.14,4,0,1,25,41.66666666666667,631.1428571428571,0.6315074694431869,0.020371208691715707,32,0.6518786781349026,41,0.10810810810810811,1,1,3
27,4,4,76,68,0,30,3,2908,71.37,3,0,0,8,-10.526315789473683,0.0,0.9284731774415406,0.09284731774415404,33,1.0213204951856947,30,0.1111111111111111,3,0,2
39,6,3,68,80,8,16,0,1974,93.58,0,1,1,12,17.647058823529413,246.75,0.7294832826747721,0.0,16,0.7294832826747721,39,0.0,2,1,2
18,3,5,79,95,27,38,10,1468,79.46,5,0,0,16,20.253164556962027,54.370370370370374,2.329700272479564,0.6130790190735694,48,2.9427792915531334,23,0.2777777777777778,3,2,1
24,4,6,91,90,1,21,4,2142,102.55,1,0,1,1,-1.098901098901099,2142.0,0.8823529411764706,0.16806722689075632,25,1.050420168067227,25,0.041666666666666664,0,1,0
38,6,4,61,70,13,34,1,552,131.02,2,0,1,9,14.754098360655737,42.46153846153846,5.543478260869565,0.16304347826086957,35,5.7065217391304355,40,0.05263157894736842,2,2,2
24,4,2,91,97,12,29,12,3491,139.59,1,1,1,6,6.593406593406594,290.9166666666667,0.74763678029218,0.3093669435691779,41,1.0570037238613577,25,0.041666666666666664,0,1,0
33,2,5,68,85,47,39,16,789,116.99,2,0,0,17,25.0,16.78723404255319,4.448669201520913,1.8250950570342204,55,6.273764258555133,35,0.06060606060606061,2,0,3
31,5,6,89,80,1,36,16,1173,36.21,2,0,1,9,-10.112359550561797,1173.0,2.762148337595908,1.227621483375959,52,3.989769820971867,33,0.06451612903225806,2,1,2
33,5,1,79,98,3,25,17,552,71.78,0,0,2,19,24.050632911392405,184.0,4.076086956521739,2.7717391304347827,42,6.847826086956522,33,0.0,2,1,1
39,3,0,60,79,11,5,20,3422,13.28,2,0,1,19,31.666666666666664,311.09090909090907,0.1315020455873758,0.5260081823495032,25,0.657510227936879,41,0.05128205128205128,2,1,1
29,7,4,64,70,47,33,8,4211,81.58,2,0,0,6,9.375,89.59574468085107,0.7052956542388982,0.1709807646639753,41,0.8762764189028734,31,0.06896551724137931,2,1,2
35,1,8,94,66,9,31,5,631,174.68,0,0,1,28,-29.78723404255319,70.11111111111111,4.421553090332805,0.7131537242472267,36,5.134706814580032,35,0.0,2,1,2
21,6,6,60,88,2,24,19,269,115.69,4,0,1,28,46.666666666666664,134.5,8.029739776951672,6.356877323420075,43,14.386617100371746,25,0.19047619047619047,3,1,3
28,1,2,73,92,3,12,2,860,28.25,5,0,2,19,26.027397260273972,286.6666666666667,1.255813953488372,0.20930232558139533,14,1.4651162790697674,33,0.17857142857142858,1,1,3
17,4,3,68,65,5,37,7,290,48.71,1,1,1,3,-4.411764705882353,58.0,11.482758620689655,2.1724137931034484,44,13.655172413793103,18,0.058823529411764705,0,2,2
39,1,8,89,65,22,37,2,1457,12.09,2,0,2,24,-26.96629213483146,66.22727272727273,2.2855181880576527,0.12354152367879204,39,2.409059711736445,41,0.05128205128205128,2,2,2
21,3,5,83,92,4,1,0,629,33.24,0,0,1,9,10.843373493975903,157.25,0.14308426073131955,0.0,1,0.14308426073131955,21,0.0,0,1,2
24,3,0,63,84,49,4,19,474,88.07,2,1,2,21,33.33333333333333,9.673469387755102,0.7594936708860759,3.607594936708861,23,4.367088607594937,26,0.08333333333333333,0,0,1
29,0,8,73,72,2,10,12,4080,62.4,0,0,1,1,-1.36986301369863,2040.0,0.22058823529411764,0.2647058823529412,22,0.4852941176470588,29,0.0,2,1,2
24,5,2,84,65,9,10,20,1760,37.11,1,0,1,19,-22.61904761904762,195.55555555555554,0.5113636363636364,1.0227272727272727,30,1.534090909090909,25,0.041666666666666664,0,1,2
39,6,6,63,90,42,23,4,3082,26.81,3,0,2,27,42.857142857142854,73.38095238095238,0.6716417910447761,0.11680726800778714,27,0.7884490590525632,42,0.07692307692307693,1,1,3
27,0,1,84,89,18,13,15,3974,118.26,4,0,1,5,5.952380952380952,220.77777777777777,0.29441368897835934,0.3397081026673377,28,0.634121791645697,31,0.14814814814814814,3,1,2
17,1,3,69,74,13,29,20,3398,100.68,3,0,2,5,7.246376811594203,261.38461538461536,0.7680988816951149,0.5297233666862861,49,1.2978222483814008,20,0.17647058823529413,3,1,2
29,7,0,94,76,20,39,23,2323,151.75,0,0,2,18,-19.148936170212767,116.15,1.510977184674989,0.8910891089108911,62,2.4020662935858805,29,0.0,2,1,2
35,0,8,66,71,42,34,15,3561,33.39,2,0,0,5,7.575757575757576,84.78571428571429,0.8593091828138164,0.3791069924178601,49,1.2384161752316765,37,0.05714285714285714,2,1,2
19,0,0,72,76,27,20,23,2392,152.71,4,0,1,4,5.555555555555555,88.5925925925926,0.7525083612040133,0.8653846153846154,43,1.6178929765886285,23,0.21052631578947367,3,1,2
33,3,0,63,81,20,4,11,3844,104.24,1,0,2,18,28.57142857142857,192.2,0.09365244536940688,0.2575442247658689,15,0.3511966701352757,34,0.030303030303030304,2,1,1
21,7,0,73,69,35,37,12,2415,48.29,5,1,1,4,-5.47945205479452,69.0,1.3788819875776397,0.4472049689440994,49,1.826086956521739,26,0.23809523809523808,3,2,2
36,4,6,77,78,23,1,3,3804,49.6,4,0,1,1,1.2987012987012987,165.3913043478261,0.02365930599369085,0.07097791798107256,4,0.0946372239747634,40,0.1111111111111111,1,1,2
37,1,0,67,98,53,39,8,1624,70.57,2,0,2,31,46.26865671641791,30.641509433962263,2.1613300492610836,0.4433497536945813,47,2.604679802955665,39,0.05405405405405406,2,2,3
24,0,1,91,81,37,36,15,1508,83.09,3,1,1,10,-10.989010989010989,40.75675675675676,2.1485411140583555,0.8952254641909814,51,3.043766578249337,27,0.125,3,2,2
30,7,5,86,65,16,33,0,4110,15.31,0,1,2,21,-24.418604651162788,256.875,0.7226277372262774,0.0,33,0.7226277372262774,30,0.0,2,1,2
20,5,2,82,79,21,10,4,3,151.64,3,1,2,3,-3.6585365853658534,0.14285714285714285,300.0,120.0,14,420.0,23,0.15,3,0,2
27,6,1,66,83,18,35,20,3447,22.32,4,0,2,17,25.757575757575758,191.5,0.9138381201044387,0.5221932114882506,55,1.4360313315926894,31,0.14814814814814814,3,1,1
36,7,2,71,69,44,10,4,2580,87.28,5,0,1,2,-2.8169014084507045,58.63636363636363,0.3488372093023256,0.13953488372093023,14,0.4883720930232558,41,0.1388888888888889,1,2,2
31,5,5,84,83,53,8,23,3791,69.24,2,1,1,1,-1.1904761904761905,71.52830188679245,0.18992350303350042,0.5460300712213136,31,0.735953574254814,33,0.06451612903225806,2,1,2
35,1,4,62,69,9,5,24,1160,92.46,0,0,1,7,11.29032258064516,128.88888888888889,0.3879310344827586,1.8620689655172413,29,2.25,35,0.0,2,1,2
23,7,5,85,76,10,33,18,833,159.8,2,0,1,9,-10.588235294117647,83.3,3.565426170468187,1.9447779111644659,51,5.5102040816326525,25,0.08695652173913043,0,1,2
35,5,8,63,83,37,36,8,1998,178.04,2,1,1,20,31.746031746031743,54.0,1.6216216216216217,0.36036036036036034,44,1.981981981981982,37,0.05714285714285714,2,2,1
35,7,1,74,76,1,31,7,1202,4.14,5,0,1,2,2.7027027027027026,1202.0,2.3211314475873546,0.5241264559068219,38,2.8452579034941765,40,0.14285714285714285,1,1,2
27,7,8,91,76,32,11,18,2175,71.09,4,0,2,15,-16.483516483516482,67.96875,0.4551724137931034,0.7448275862068966,29,1.2000000000000002,31,0.14814814814814814,3,2,2
21,6,8,88,82,42,31,17,1381,147.26,3,0,1,6,-6.8181818181818175,32.88095238095238,2.0202751629254165,1.10789283128168,48,3.1281679942070966,24,0.14285714285714285,3,2,2
21,5,8,69,98,30,16,14,4173,59.13,2,0,2,29,42.028985507246375,139.1,0.34507548526240117,0.301941049604601,30,0.6470165348670022,23,0.09523809523809523,0,1,3
38,5,0,80,97,47,3,3,2788,117.0,2,0,0,17,21.25,59.319148936170215,0.09684361549497847,0.09684361549497847,6,0.19368723098995694,40,0.05263157894736842,2,2,1
24,0,3,75,82,34,32,14,2821,178.61,2,1,1,7,9.333333333333334,82.97058823529412,1.0209145693016661,0.4466501240694789,46,1.467564693371145,26,0.08333333333333333,0,1,2
26,1,8,78,93,36,8,12,4177,116.6,0,0,1,15,19.230769230769234,116.02777777777777,0.17237251615992338,0.2585587742398851,20,0.4309312903998085,26,0.0,0,1,1
22,6,1,88,69,46,33,17,341,20.46,2,0,2,19,-21.59090909090909,7.413043478260869,8.709677419354838,4.486803519061583,50,13.196480938416423,24,0.09090909090909091,0,0,2
31,7,3,77,89,46,38,19,1361,151.81,2,0,1,12,15.584415584415584,29.58695652173913,2.5128581925055107,1.2564290962527553,57,3.769287288758266,33,0.06451612903225806,2,0,2
32,7,3,75,88,35,29,4,4191,174.02,4,0,2,13,17.333333333333336,119.74285714285715,0.6227630637079457,0.08589835361488905,33,0.7086614173228346,36,0.125,1,1,2
33,0,8,60,93,22,19,17,995,128.4,2,0,1,33,55.00000000000001,45.22727272727273,1.7185929648241207,1.5376884422110553,36,3.2562814070351758,35,0.06060606060606061,2,2,3
24,1,6,61,97,35,38,7,356,75.72,5,0,1,36,59.01639344262295,10.17142857142857,9.606741573033707,1.7696629213483146,45,11.376404494382022,29,0.20833333333333334,3,0,3
24,3,8,74,74,39,22,0,185,170.74,5,0,1,0,0.0,4.743589743589744,10.702702702702704,0.0,22,10.702702702702704,29,0.20833333333333334,3,0,2
25,6,6,87,97,38,34,18,1693,174.36,2,0,1,10,11.494252873563218,44.55263157894737,1.8074424099232134,0.9568812758417011,52,2.7643236857649143,27,0.08,0,2,0
18,0,8,60,87,25,22,22,2590,168.35,5,0,1,27,45.0,103.6,0.7644787644787645,0.7644787644787645,44,1.528957528957529,23,0.2777777777777778,3,1,3
31,1,1,64,75,24,38,16,1342,74.42,4,0,1,11,17.1875,55.916666666666664,2.548435171385991,1.0730253353204173,54,3.6214605067064083,35,0.12903225806451613,1,2,2
34,6,6,81,88,16,22,1,1691,142.25,0,0,1,7,8.641975308641975,105.6875,1.1709047900650502,0.05322294500295684,23,1.224127735068007,34,0.0,2,1,2
19,7,0,72,88,14,36,18,1082,117.93,5,0,2,16,22.22222222222222,77.28571428571429,2.99445471349353,1.497227356746765,54,4.491682070240296,24,0.2631578947368421,3,1,3
33,1,3,60,71,36,22,15,2057,32.76,5,0,1,11,18.333333333333332,57.138888888888886,0.9625668449197861,0.6562955760816723,37,1.6188624210014584,38,0.15151515151515152,1,2,2
20,1,8,75,85,44,38,17,2904,96.62,3,0,0,10,13.333333333333334,66.0,1.177685950413223,0.5268595041322314,55,1.7045454545454546,23,0.15,3,2,2
20,4,3,81,84,3,27,1,3195,134.71,4,0,1,3,3.7037037037037033,1065.0,0.76056338028169,0.02816901408450704,28,0.7887323943661971,24,0.2,3,1,2
30,1,8,91,74,21,18,5,4451,161.32,5,0,1,17,-18.681318681318682,211.95238095238096,0.36396315434733767,0.1011008762075938,23,0.4650640305549315,35,0.16666666666666666,1,1,2
25,3,7,75,89,16,29,6,3417,155.34,0,1,1,14,18.666666666666668,213.5625,0.7638279192273925,0.15803336259877085,35,0.9218612818261632,25,0.0,0,1,2
25,1,8,74,79,21,20,5,2380,28.26,3,0,2,5,6.756756756756757,113.33333333333333,0.7563025210084033,0.18907563025210083,25,0.9453781512605043,28,0.12,3,1,2
39,3,7,71,70,16,23,5,16,88.1,2,0,2,1,-1.4084507042253522,1.0,129.375,28.125,28,157.5,41,0.05128205128205128,2,0,2
34,7,5,60,66,13,20,8,323,86.35,4,1,1,6,10.0,24.846153846153847,5.572755417956657,2.2291021671826625,28,7.801857585139319,38,0.11764705882352941,1,0,2
26,3,5,76,76,13,25,7,2070,161.82,5,0,1,0,0.0,159.23076923076923,1.0869565217391304,0.30434782608695654,32,1.391304347826087,31,0.19230769230769232,3,1,2
37,6,3,87,68,16,35,23,930,0.85,2,1,0,19,-21.839080459770116,58.125,3.3870967741935485,2.225806451612903,58,5.612903225806451,39,0.05405405405405406,2,2,2
20,7,6,66,87,7,25,21,1444,133.1,4,1,0,21,31.818181818181817,206.28571428571428,1.5581717451523547,1.3088642659279779,46,2.8670360110803323,24,0.2,3,1,3
28,7,8,68,77,33,32,20,4036,111.55,3,0,1,9,13.23529411764706,122.3030303030303,0.7135777998017839,0.44598612487611494,52,1.1595639246778988,31,0.10714285714285714,1,1,2
24,3,2,81,81,25,35,8,402,165.92,5,0,2,0,0.0,16.08,7.835820895522389,1.791044776119403,43,9.626865671641792,29,0.20833333333333334,3,0,2
18,5,8,85,95,44,3,11,3402,82.52,0,0,1,10,11.76470588235294,77.31818181818181,0.07936507936507936,0.291005291005291,14,0.3703703703703704,18,0.0,0,1,0
38,0,8,71,80,29,8,17,1506,118.55,4,1,1,9,12.676056338028168,51.93103448275862,0.4780876494023904,1.0159362549800797,25,1.4940239043824701,42,0.10526315789473684,1,2,2
29,2,2,66,90,21,7,22,1521,175.11,0,1,2,24,36.36363636363637,72.42857142857143,0.41420118343195267,1.301775147928994,29,1.7159763313609468,29,0.0,2,1,3
37,5,5,74,92,15,1,5,3098,134.03,2,0,2,18,24.324324324324326,206.53333333333333,0.02905100064557779,0.14525500322788895,6,0.17430600387346676,39,0.05405405405405406,2,1,3
32,1,7,80,65,29,28,22,2444,12.6,2,0,1,15,-18.75,84.27586206896552,1.0310965630114566,0.8101472995090017,50,1.8412438625204584,34,0.0625,2,1,2
18,4,3,73,76,15,22,3,2187,30.57,3,1,0,3,4.10958904109589,145.8,0.9053497942386832,0.12345679012345678,25,1.02880658436214,21,0.16666666666666666,3,1,2
27,2,5,61,84,37,5,24,2568,147.95,3,0,2,23,37.704918032786885,69.4054054054054,0.17523364485981308,0.8411214953271028,29,1.0163551401869158,30,0.1111111111111111,3,3,1
26,1,2,67,66,53,35,6,2793,60.6,1,0,1,1,-1.4925373134328357,52.698113207547166,1.1278195488721803,0.19334049409237378,41,1.3211600429645542,27,0.038461538461538464,0,2,2
31,5,8,65,79,23,20,17,91,127.21,1,0,1,14,21.53846153846154,3.9565217391304346,19.78021978021978,16.813186813186814,37,36.59340659340659,32,0.03225806451612903,2,0,2
33,5,5,92,86,35,21,19,1753,126.12,3,0,2,6,-6.521739130434782,50.08571428571429,1.0781517398745009,0.9754706217912151,40,2.053622361665716,36,0.09090909090909091,1,2,0
24,1,1,65,96,34,8,4,87,178.87,5,1,1,31,47.69230769230769,2.5588235294117645,8.275862068965518,4.137931034482759,12,12.413793103448276,29,0.20833333333333334,3,0,3
34,7,8,85,84,5,33,17,1641,84.84,2,0,2,1,-1.1764705882352942,328.2,1.809872029250457,0.9323583180987203,50,2.7422303473491776,36,0.058823529411764705,2,1,2
39,1,4,73,97,3,25,9,2962,132.94,0,0,1,24,32.87671232876712,987.3333333333334,0.7596218771100608,0.2734638757596219,34,1.0330857528696826,39,0.0,2,1,3
25,4,2,67,79,17,0,7,2142,9.25,3,0,1,12,17.91044776119403,126.0,0.0,0.29411764705882354,7,0.29411764705882354,28,0.12,3,1,2
24,5,0,72,67,5,35,0,550,83.54,5,0,0,5,-6.944444444444445,110.0,5.727272727272727,0.0,35,5.727272727272727,29,0.20833333333333334,3,1,2
30,1,6,72,93,25,4,14,2446,34.01,0,0,0,21,29.166666666666668,97.84,0.1471790678659035,0.5151267375306623,18,0.6623058053965658,30,0.0,2,1,3
34,3,0,87,91,36,21,2,1951,151.38,1,0,2,4,4.597701149425287,54.19444444444444,0.9687339825730394,0.09226037929267042,23,1.0609943618657098,35,0.029411764705882353,2,2,0
38,2,5,77,69,26,3,14,2290,151.26,0,1,2,8,-10.38961038961039,88.07692307692308,0.11790393013100436,0.5502183406113537,17,0.6681222707423581,38,0.0,2,1,2
